fips,state,county,rucc,website,website additonal,Election Results,Early Voting,Absentee Voting,Overseas Voting,Military Voting,Address Change,Poll Worker Application,Candidate Information,Election Schedule,Felon-restoration of voting rights,Sample Ballot,Track Vote By Mail,Polling Place Locations/Find your precinct,Voter ID/requirements,Voter Registration,Voter Registration Cancellation,Check Voter Registration Status,Signature Cure Form
51163,VA,Rockbridge County,6,https://www.co.rockbridge.va.us/,,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
51165,VA,Rockingham County,3,https://www.rockinghamcountyva.gov/,,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
51167,VA,Russell County,7,https://www.russellcountyva.us/,https://rcvote.com/,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
51169,VA,Scott County,2,https://www.scottcountyva.com/,,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0
51171,VA,Shenandoah County,6,https://shenandoahcountyva.us/,,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
51173,VA,Smyth County,7,http://www.smythcounty.org/,,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0
51175,VA,Southampton County,6,https://www.southamptoncounty.org/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51177,VA,Spotsylvania County,1,https://www.spotsylvania.va.us/,,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
51179,VA,Stafford County,1,https://staffordcountyva.gov/,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
51181,VA,Surry County,8,https://www.surrycountyva.gov/,,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0
51183,VA,Sussex County,1,https://www.sussexcountyva.gov/,,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
51185,VA,Tazewell County,5,https://tazewellcountyva.org/,https://www.votetazewellcounty.org/,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0
51187,VA,Warren County,1,https://warrencountyva.gov/,,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
51191,VA,Washington County,2,https://www.washcova.com/,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
51193,VA,Westmoreland County,6,https://www.westmoreland-county.org/,,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
51195,VA,Wise County,7,https://www.wisecounty.org/,,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
51197,VA,Wythe County,6,http://www.wytheco.org/,,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
51199,VA,York County,1,https://www.yorkcounty.gov/,,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
51510,VA,Alexandria city,1,https://www.alexandriava.gov,,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0
51515,VA,Bedford city,2,https://www.bedfordva.gov,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51520,VA,Bristol city,2,https://www.bristolva.org,,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
51530,VA,Buena Vista city,6,https://www.buenavistava.org,,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
51540,VA,Charlottesville city,3,https://www.charlottesville.gov,,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
51550,VA,Chesapeake city,1,https://www.cityofchesapeake.net,,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
51570,VA,Colonial Heights city,1,https://www.colonialheightsva.gov,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
51580,VA,Covington city,6,https://covington.va.us,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51590,VA,Danville city,4,https://www.danville-va.gov,,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0
51595,VA,Emporia city,6,https://www.ci.emporia.va.us,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51600,VA,Fairfax city,1,https://www.fairfaxva.gov,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
51610,VA,Falls Church city,1,https://www.fallschurchva.gov,,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0
51620,VA,Franklin city,6,https://www.franklinva.com,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
51630,VA,Fredericksburg city,1,https://www.fredericksburgva.gov,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51640,VA,Galax city,7,https://galaxva.com,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51650,VA,Hampton city,1,https://hampton.gov,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51660,VA,Harrisonburg city,3,https://www.harrisonburgva.gov,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51670,VA,Hopewell city,1,https://hopewellva.gov,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
51678,VA,Lexington city,6,https://www.lexingtonva.gov,,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0
51680,VA,Lynchburg city,2,https://www.lynchburgva.gov,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
51683,VA,Manassas city,1,https://www.manassasva.gov,,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0
51685,VA,Manassas Park city,1,https://www.manassasparkva.gov,,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0
51690,VA,Martinsville city,4,https://www.martinsville-va.gov,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
51700,VA,Newport News city,1,https://www.nnva.gov,,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
51710,VA,Norfolk city,1,https://www.norfolk.gov,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
51720,VA,Norton city,7,https://www.nortonva.gov,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51730,VA,Petersburg city,1,http://www.petersburg-va.org,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51735,VA,Poquoson city,1,https://www.ci.poquoson.va.us,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
51740,VA,Portsmouth city,1,https://www.portsmouthva.gov,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51750,VA,Radford city,3,https://www.radfordva.gov,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51760,VA,Richmond city,1,https://www.rva.gov,,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0
51770,VA,Roanoke city,2,https://www.roanokeva.gov,,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
51775,VA,Salem city,2,https://salemva.gov,,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
51790,VA,Staunton city,3,https://www.ci.staunton.va.us,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
51800,VA,Suffolk city,1,https://www.suffolkva.us,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
51810,VA,Virginia Beach city,1,https://www.vbgov.com/Pages/default.aspx,,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
51820,VA,Waynesboro city,3,https://www.waynesboro.va.us,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51830,VA,Williamsburg city,1,https://www.williamsburgva.gov,,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
51840,VA,Winchester city,3,https://www.winchesterva.gov,,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0
