fips,state,county,rucc,website,website additonal,Election Results,Early Voting,Absentee Voting,Overseas Voting,Military Voting,Address Change,Poll Worker Application,Candidate Information,Election Schedule,Felon-restoration of voting rights,Sample Ballot,Track Vote By Mail,Polling Place Locations/Find your precinct,Voter ID/requirements,Voter Registration,Voter Registration Cancellation,Check Voter Registration Status,Signature Cure Form
30079,MT,Prairie County,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30081,MT,Ravalli County,6,https://ravalli.us/,,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0
30083,MT,Richland County,7,https://www.richland.org/,,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
30085,MT,Roosevelt County,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30087,MT,Rosebud County,9,https://rosebudcountymt.gov/,,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
30089,MT,Sanders County,8,https://co.sanders.mt.us/,,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0
30091,MT,Sheridan County,9,https://www.sheridancountymt.org/,,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
30093,MT,Silver Bow County,5,https://www.co.silverbow.mt.us/,,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
30095,MT,Stillwater County,8,https://www.stillwatercountymt.gov/,,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0
30097,MT,Sweet Grass County,9,https://sweetgrasscountygov.com/,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30099,MT,Teton County,8,https://tetoncomt.org/,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
30101,MT,Toole County,7,https://www.toolecountymt.gov/,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
30103,MT,Treasure County,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30105,MT,Valley County,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30107,MT,Wheatland County,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30109,MT,Wibaux County,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30111,MT,Yellowstone County,3,https://www.yellowstonecountymt.gov/,,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
