fips,state,county,rucc,website,website additonal,Election Results,Early Voting,Absentee Voting,Overseas Voting,Military Voting,Address Change,Poll Worker Application,Candidate Information,Election Schedule,Felon-restoration of voting rights,Sample Ballot,Track Vote By Mail,Polling Place Locations/Find your precinct,Voter ID/requirements,Voter Registration,Voter Registration Cancellation,Check Voter Registration Status,Signature Cure Form
19031,IA,Cedar County,6,https://cedarcounty.iowa.gov/,,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0
19033,IA,Cerro Gordo County,5,https://www.cerrogordoauditor.gov/,,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0
19035,IA,Cherokee County,6,https://www.cherokeecounty.iowa.gov/,,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0
19037,IA,Chickasaw County,6,https://chickasawcounty.iowa.gov/,,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0
19039,IA,Clarke County,6,https://clarkecounty.iowa.gov/,,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
19041,IA,Clay County,7,https://claycounty.iowa.gov/,,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
19043,IA,Clayton County,8,https://www.claytoncountyia.gov/,,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0
19045,IA,Clinton County,4,https://elections.clintoncounty-ia.gov/,,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
19047,IA,Crawford County,7,https://www.crawfordcounty.iowa.gov/,,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0
19049,IA,Dallas County,2,https://www.dallascountyiowa.gov/,,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
19051,IA,Davis County,9,https://www.daviscountyiowa.gov/,,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0
19053,IA,Decatur County,9,https://decaturcountyiowa.gov/,,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
19055,IA,Delaware County,6,https://delawarecounty.iowa.gov/,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
19057,IA,Des Moines County,5,https://www.desmoinescounty.iowa.gov/,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
19059,IA,Dickinson County,7,https://dickinsoncountyiowa.gov/,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
19061,IA,Dubuque County,3,https://www.dubuquecountyiowa.gov/,,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0
19063,IA,Emmet County,7,https://emmetcounty.iowa.gov/,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19065,IA,Fayette County,6,https://fayettecounty.iowa.gov,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19067,IA,Floyd County,7,https://www.floydco.iowa.gov/,,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
19069,IA,Franklin County,7,https://www.franklincountyia.gov/,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
19071,IA,Fremont County,8,https://www.fremontcountyia.gov/,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19073,IA,Greene County,6,https://www.co.greene.ia.us/,,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
19075,IA,Grundy County,3,https://www.grundycountyiowa.gov/,,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
19077,IA,Guthrie County,2,https://guthriecounty.gov/,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19079,IA,Hamilton County,6,https://www.hamiltoncounty.iowa.gov/,,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
19081,IA,Hancock County,7,https://hancockcountyia.gov/,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19083,IA,Hardin County,6,https://www.hardincountyia.gov/,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
19085,IA,Harrison County,2,https://harrisoncounty.iowa.gov/,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19087,IA,Henry County,6,https://henrycounty.iowa.gov/,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19089,IA,Howard County,6,https://howardcounty.iowa.gov/,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
19091,IA,Humboldt County,7,https://www.humboldtcounty.iowa.gov/,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
19093,IA,Ida County,8,https://idacounty.iowa.gov/,,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
19095,IA,Iowa County,6,https://iowacounty.iowa.gov/,,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
19097,IA,Jackson County,6,https://jacksoncounty.iowa.gov/,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19099,IA,Jasper County,6,https://www.co.jasper.ia.us/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19101,IA,Jefferson County,7,https://jeffersoncounty.iowa.gov/,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19103,IA,Johnson County,3,https://www.johnsoncountyiowa.gov/,,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
19105,IA,Jones County,2,https://www.jonescountyiowa.gov/,https://www.jonescountyiowaelections.gov/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19107,IA,Keokuk County,8,https://keokukcounty.iowa.gov/,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19109,IA,Kossuth County,7,https://kossuthcounty.iowa.gov/,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
19111,IA,Lee County,5,https://www.leecounty.org/,,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0
19113,IA,Linn County,2,https://www.linncountyiowa.gov/,,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0
19115,IA,Louisa County,8,https://louisacountyia.gov/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19117,IA,Lucas County,6,https://lucascounty.iowa.gov/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19119,IA,Lyon County,8,https://lyoncounty.iowa.gov/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19121,IA,Madison County,2,https://madisoncounty.iowa.gov/,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
19123,IA,Mahaska County,7,https://www.mahaskacountyia.gov/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19125,IA,Marion County,6,https://marioncountyiowa.gov/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19127,IA,Marshall County,4,https://www.marshallcountyia.gov/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19129,IA,Mills County,2,https://www.millscountyiowa.gov/,,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0
19131,IA,Mitchell County,7,https://mitchellcounty.iowa.gov/,,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19133,IA,Monona County,6,https://mononacounty.iowa.gov/,,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
19135,IA,Monroe County,7,https://monroecounty.iowa.gov/,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19137,IA,Montgomery County,6,https://montgomerycountyia.gov/,,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0
19139,IA,Muscatine County,4,https://www.muscatinecountyiowa.gov/,,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
19141,IA,O'Brien County,7,https://obriencounty.iowa.gov/,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
19143,IA,Osceola County,7,https://osceolacountyia.gov/,,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
19145,IA,Page County,6,https://pagecounty.iowa.gov/,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
19147,IA,Palo Alto County,7,https://paloaltocounty.iowa.gov/,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19149,IA,Plymouth County,3,https://plymouthcountyiowa.gov/,,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
19151,IA,Pocahontas County,9,https://pocahontascounty.iowa.gov/,,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
19153,IA,Polk County,2,https://www.polkcountyiowa.gov/,,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0
19155,IA,Pottawattamie County,2,https://www.pottcounty-ia.gov/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19157,IA,Poweshiek County,7,https://poweshiekcounty.org/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19159,IA,Ringgold County,9,https://www.ringgoldcounty.iowa.gov/,https://ringgoldcountyelections.iowa.gov/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19161,IA,Sac County,9,https://www.saccountyiowa.gov/,,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
19163,IA,Scott County,2,https://www.scottcountyiowa.gov/,,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
19165,IA,Shelby County,6,https://shelbycounty.iowa.gov/,,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
19167,IA,Sioux County,7,https://siouxcountyia.gov/,,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0
19169,IA,Story County,3,https://www.storycountyiowa.gov/,,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0
19171,IA,Tama County,6,https://www.tamacounty.iowa.gov/,,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0
19173,IA,Taylor County,9,https://www.taylorcounty.iowa.gov/,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19175,IA,Union County,6,https://unioncountyiowa.gov/,,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
19177,IA,Van Buren County,9,https://www.vanburencounty.iowa.gov/,,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
19179,IA,Wapello County,5,https://www.wapellocounty.org/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19181,IA,Warren County,2,https://www.warrencountyia.gov/,,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
19183,IA,Washington County,3,https://washingtoncounty.iowa.gov/,,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
19185,IA,Wayne County,9,https://www.waynecountyia.com/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19187,IA,Webster County,5,https://www.webstercountyia.gov/,,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0
19189,IA,Winnebago County,7,https://www.winnebagocountyiowa.gov/,,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
19191,IA,Winneshiek County,7,https://winneshiekcounty.iowa.gov/,,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
19193,IA,Woodbury County,3,https://www.woodburycountyiowa.gov/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19195,IA,Worth County,9,https://worthcountyiowa.gov/,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19197,IA,Wright County,7,https://www.wrightcounty.iowa.gov/,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
